Time (s);sFiltered 0;Min frequency band;Max frequency band
5.5000000000e+000;4.9863923227e-001;;
5.5000000000e+000;4.9731739609e-001;;
5.5000000000e+000;4.9600894608e-001;;
5.5000000000e+000;4.9471373456e-001;;
5.5000000000e+000;4.9343161558e-001;;
5.5000000000e+000;4.9216244400e-001;;
5.5000000000e+000;4.9090607892e-001;;
5.5000000000e+000;4.8966238187e-001;;
5.5000000000e+000;4.8843121547e-001;;
5.5000000000e+000;4.8721244492e-001;;
5.5000000000e+000;4.8600593802e-001;;
5.5000000000e+000;4.8481156532e-001;;
5.5000000000e+000;4.8362919772e-001;;
5.5000000000e+000;4.8245870953e-001;;
5.5000000000e+000;4.8129997660e-001;;
5.5000000000e+000;4.8015287642e-001;;
5.5000000000e+000;4.7901729063e-001;;
5.5000000000e+000;4.7789309933e-001;;
5.5000000000e+000;4.7678018713e-001;;
5.5000000000e+000;4.7567843989e-001;;
5.5000000000e+000;4.7458774364e-001;;
5.5000000000e+000;4.7350798851e-001;;
5.5000000000e+000;4.7243906561e-001;;
5.5000000000e+000;4.7138086718e-001;;
5.5000000000e+000;4.7033328827e-001;;
5.5000000000e+000;4.6929622381e-001;;
5.5000000000e+000;4.6826957212e-001;;
5.5000000000e+000;4.6725323196e-001;;
5.5000000000e+000;4.6624710476e-001;;
5.5000000000e+000;4.6525109220e-001;;
5.5000000000e+000;4.6426509855e-001;;
5.5000000000e+000;4.6328902886e-001;;
5.5000000000e+000;4.6232279007e-001;;
5.5000000000e+000;4.6136629040e-001;;
5.5000000000e+000;4.6041943919e-001;;
5.5000000000e+000;4.5948214757e-001;;
5.5000000000e+000;4.5855432865e-001;;
5.5000000000e+000;4.5763589531e-001;;
5.5000000000e+000;4.5672676289e-001;;
5.5000000000e+000;4.5582684691e-001;;
5.5000000000e+000;4.5493606690e-001;;
5.5000000000e+000;4.5405433988e-001;;
5.5000000000e+000;4.5318158663e-001;;
5.5000000000e+000;4.5231772864e-001;;
5.5000000000e+000;4.5146268754e-001;;
5.5000000000e+000;4.5061638798e-001;;
5.5000000000e+000;4.4977875413e-001;;
5.5000000000e+000;4.4894971242e-001;;
5.5000000000e+000;4.4812918943e-001;;
5.5000000000e+000;4.4731711343e-001;;
5.5000000000e+000;4.4651341365e-001;;
5.5000000000e+000;4.4571802050e-001;;
5.5000000000e+000;4.4493086503e-001;;
5.5000000000e+000;4.4415187979e-001;;
5.5000000000e+000;4.4338099799e-001;;
5.5000000000e+000;4.4261815425e-001;;
5.5000000000e+000;4.4186328341e-001;;
5.5000000000e+000;4.4111632217e-001;;
5.5000000000e+000;4.4037720761e-001;;
5.5000000000e+000;4.3964587798e-001;;
5.5000000000e+000;4.3892227222e-001;;
5.5000000000e+000;4.3820633048e-001;;
5.5000000000e+000;4.3749799350e-001;;
5.5000000000e+000;4.3679720325e-001;;
5.5000000000e+000;4.3610390220e-001;;
5.5000000000e+000;4.3541803378e-001;;
5.5000000000e+000;4.3473954241e-001;;
5.5000000000e+000;4.3406837323e-001;;
5.5000000000e+000;4.3340447216e-001;;
5.5000000000e+000;4.3274778595e-001;;
5.5000000000e+000;4.3209826221e-001;;
5.5000000000e+000;4.3145584924e-001;;
5.5000000000e+000;4.3082049612e-001;;
5.5000000000e+000;4.3019215274e-001;;
5.5000000000e+000;4.2957076970e-001;;
5.5000000000e+000;4.2895629814e-001;;
5.5000000000e+000;4.2834869057e-001;;
5.5000000000e+000;4.2774789935e-001;;
5.5000000000e+000;4.2715387812e-001;;
5.5000000000e+000;4.2656658103e-001;;
5.5000000000e+000;4.2598596301e-001;;
5.5000000000e+000;4.2541197950e-001;;
5.5000000000e+000;4.2484458673e-001;;
5.5000000000e+000;4.2428374160e-001;;
5.5000000000e+000;4.2372940158e-001;;
5.5000000000e+000;4.2318152486e-001;;
5.5000000000e+000;4.2264007018e-001;;
5.5000000000e+000;4.2210499699e-001;;
5.5000000000e+000;4.2157626524e-001;;
5.5000000000e+000;4.2105383566e-001;;
5.5000000000e+000;4.2053766938e-001;;
5.5000000000e+000;4.2002772831e-001;;
5.5000000000e+000;4.1952397475e-001;;
5.5000000000e+000;4.1902637173e-001;;
5.5000000000e+000;4.1853488283e-001;;
5.5000000000e+000;4.1804947211e-001;;
5.5000000000e+000;4.1757010423e-001;;
5.5000000000e+000;4.1709674446e-001;;
5.5000000000e+000;4.1662935850e-001;;
5.5000000000e+000;4.1616791273e-001;;
5.5000000000e+000;4.1571237380e-001;;
5.5000000000e+000;4.1526270917e-001;;
5.5000000000e+000;4.1481888670e-001;;
5.5000000000e+000;4.1438087467e-001;;
5.5000000000e+000;4.1394864209e-001;;
5.5000000000e+000;4.1352215819e-001;;
5.5000000000e+000;4.1310139289e-001;;
5.5000000000e+000;4.1268631651e-001;;
5.5000000000e+000;4.1227689991e-001;;
5.5000000000e+000;4.1187311437e-001;;
5.5000000000e+000;4.1147493167e-001;;
5.5000000000e+000;4.1108232403e-001;;
5.5000000000e+000;4.1069526419e-001;;
5.5000000000e+000;4.1031372525e-001;;
5.5000000000e+000;4.0993768083e-001;;
5.5000000000e+000;4.0956710498e-001;;
5.5000000000e+000;4.0920197222e-001;;
5.5000000000e+000;4.0884225742e-001;;
5.5000000000e+000;4.0848793597e-001;;
5.5000000000e+000;4.0813898364e-001;;
5.5000000000e+000;4.0779537664e-001;;
5.5000000000e+000;4.0745709159e-001;;
5.5000000000e+000;4.0712410555e-001;;
5.5000000000e+000;4.0679639593e-001;;
5.5000000000e+000;4.0647394062e-001;;
5.5000000000e+000;4.0615671787e-001;;
5.5000000000e+000;4.0584470633e-001;;
5.5000000000e+000;4.0553788505e-001;;
5.5000000000e+000;4.0523623348e-001;;
5.5000000000e+000;4.0493973145e-001;;
5.5000000000e+000;4.0464835918e-001;;
5.5000000000e+000;4.0436209726e-001;;
5.5000000000e+000;4.0408092666e-001;;
5.5000000000e+000;4.0380482873e-001;;
5.5000000000e+000;4.0353378519e-001;;
5.5000000000e+000;4.0326777813e-001;;
5.5000000000e+000;4.0300679000e-001;;
5.5000000000e+000;4.0275080361e-001;;
5.5000000000e+000;4.0249980213e-001;;
5.5000000000e+000;4.0225376910e-001;;
5.5000000000e+000;4.0201268840e-001;;
5.5000000000e+000;4.0177654425e-001;;
5.5000000000e+000;4.0154532125e-001;;
5.5000000000e+000;4.0131900431e-001;;
5.5000000000e+000;4.0109757870e-001;;
5.5000000000e+000;4.0088103004e-001;;
5.5000000000e+000;4.0066934427e-001;;
5.5000000000e+000;4.0046250768e-001;;
5.5000000000e+000;4.0026050688e-001;;
5.5000000000e+000;4.0006332881e-001;;
5.5000000000e+000;3.9987096077e-001;;
5.5000000000e+000;3.9968339035e-001;;
5.5000000000e+000;3.9950060547e-001;;
5.5000000000e+000;3.9932259440e-001;;
5.5000000000e+000;3.9914934571e-001;;
5.5000000000e+000;3.9898084828e-001;;
5.5000000000e+000;3.9881709133e-001;;
5.5000000000e+000;3.9865806438e-001;;
5.5000000000e+000;3.9850375727e-001;;
5.5000000000e+000;3.9835416015e-001;;
5.5000000000e+000;3.9820926349e-001;;
5.5000000000e+000;3.9806905805e-001;;
5.5000000000e+000;3.9793353492e-001;;
5.5000000000e+000;3.9780268548e-001;;
5.5000000000e+000;3.9767650141e-001;;
5.5000000000e+000;3.9755497472e-001;;
5.5000000000e+000;3.9743809769e-001;;
5.5000000000e+000;3.9732586293e-001;;
5.5000000000e+000;3.9721826332e-001;;
5.5000000000e+000;3.9711529207e-001;;
5.5000000000e+000;3.9701694266e-001;;
5.5000000000e+000;3.9692320889e-001;;
5.5000000000e+000;3.9683408484e-001;;
5.5000000000e+000;3.9674956488e-001;;
5.5000000000e+000;3.9666964369e-001;;
5.5000000000e+000;3.9659431623e-001;;
5.5000000000e+000;3.9652357776e-001;;
5.5000000000e+000;3.9645742383e-001;;
5.5000000000e+000;3.9639585028e-001;;
5.5000000000e+000;3.9633885323e-001;;
5.5000000000e+000;3.9628642910e-001;;
5.5000000000e+000;3.9623857461e-001;;
5.5000000000e+000;3.9619528673e-001;;
5.5000000000e+000;3.9615656277e-001;;
5.5000000000e+000;3.9612240027e-001;;
5.5000000000e+000;3.9609279711e-001;;
5.5000000000e+000;3.9606775142e-001;;
5.5000000000e+000;3.9604726164e-001;;
5.5000000000e+000;3.9603132647e-001;;
5.5000000000e+000;3.9601994492e-001;;
5.5000000000e+000;3.9601311628e-001;;
5.5000000000e+000;3.9601084011e-001;;
6.0000000000e+000;3.7720966049e+001;;
6.0000000000e+000;3.7959906290e+001;;
6.0000000000e+000;3.8730489966e+001;;
6.0000000000e+000;3.9958644173e+001;;
6.0000000000e+000;3.7527041271e+001;;
6.0000000000e+000;4.7956870637e+001;;
6.0000000000e+000;5.1230395636e+001;;
6.0000000000e+000;7.0229838200e+001;;
6.0000000000e+000;1.2098170079e+001;;
6.0000000000e+000;4.5479587866e+001;;
6.0000000000e+000;6.9027754118e+001;;
6.0000000000e+000;1.3070825618e+002;;
6.0000000000e+000;2.3296674252e+002;;
6.0000000000e+000;2.8874037255e+001;;
6.0000000000e+000;6.6498194447e+001;;
6.0000000000e+000;1.8219989209e+002;;
6.0000000000e+000;3.2989500550e+002;;
6.0000000000e+000;7.6876916063e+001;;
6.0000000000e+000;7.3170699079e+001;;
6.0000000000e+000;2.0347868160e+002;;
6.0000000000e+000;2.7046124475e+002;;
6.0000000000e+000;8.7600192720e+001;;
6.0000000000e+000;1.0462201422e+002;;
6.0000000000e+000;1.6905546842e+002;;
6.0000000000e+000;2.4626893704e+002;;
6.0000000000e+000;1.0470920628e+002;;
6.0000000000e+000;7.2969988592e+001;;
6.0000000000e+000;5.7918670531e+001;;
6.0000000000e+000;4.8811308464e+001;;
6.0000000000e+000;4.2595278031e+001;;
6.0000000000e+000;3.8042562442e+001;;
6.0000000000e+000;3.4553998157e+001;;
6.0000000000e+000;3.1799449409e+001;;
6.0000000000e+000;2.9581997887e+001;;
6.0000000000e+000;2.7778600075e+001;;
6.0000000000e+000;2.6311859855e+001;;
6.0000000000e+000;2.5136674002e+001;;
6.0000000000e+000;2.4236209290e+001;;
6.0000000000e+000;2.3627298524e+001;;
6.0000000000e+000;2.3383686707e+001;;
6.0000000000e+000;2.3711236255e+001;;
6.0000000000e+000;2.5239423553e+001;;
6.0000000000e+000;3.0830983003e+001;;
6.0000000000e+000;1.1439153216e+002;;
6.0000000000e+000;5.1086538148e+000;;
6.0000000000e+000;7.4694242845e+000;;
6.0000000000e+000;9.7990878297e+000;;
6.0000000000e+000;1.0775438755e+001;;
6.0000000000e+000;1.1234795289e+001;;
6.0000000000e+000;1.1459630923e+001;;
6.0000000000e+000;1.1569932970e+001;;
6.0000000000e+000;1.1626040910e+001;;
6.0000000000e+000;1.1663001211e+001;;
6.0000000000e+000;1.1704525125e+001;;
6.0000000000e+000;1.1769843265e+001;;
6.0000000000e+000;1.1877990238e+001;;
6.0000000000e+000;1.2051628388e+001;;
6.0000000000e+000;1.2321948100e+001;;
6.0000000000e+000;1.2736837150e+001;;
6.0000000000e+000;1.3377001271e+001;;
6.0000000000e+000;1.4392186774e+001;;
6.0000000000e+000;1.6095644860e+001;;
6.0000000000e+000;1.9265820488e+001;;
6.0000000000e+000;2.6488004073e+001;;
6.0000000000e+000;5.4316233891e+001;;
6.0000000000e+000;1.3985134821e+002;;
6.0000000000e+000;2.5899990243e+001;;
6.0000000000e+000;1.3719586102e+001;;
6.0000000000e+000;9.5629817290e+000;;
6.0000000000e+000;7.7366885863e+000;;
6.0000000000e+000;6.8467588241e+000;;
6.0000000000e+000;6.3870180225e+000;;
6.0000000000e+000;6.1406271451e+000;;
6.0000000000e+000;6.0072877177e+000;;
6.0000000000e+000;5.9388118422e+000;;
6.0000000000e+000;5.9120790469e+000;;
6.0000000000e+000;5.9171174892e+000;;
6.0000000000e+000;5.9519370408e+000;;
6.0000000000e+000;6.0207917495e+000;;
6.0000000000e+000;6.1349356536e+000;;
6.0000000000e+000;6.3162511709e+000;;
6.0000000000e+000;6.6065130286e+000;;
6.0000000000e+000;7.0908549963e+000;;
6.0000000000e+000;7.9653321012e+000;;
6.0000000000e+000;9.7817855370e+000;;
6.0000000000e+000;1.4805308068e+001;;
6.0000000000e+000;5.3352176704e+001;;
6.0000000000e+000;2.4120686931e+001;;
6.0000000000e+000;9.8249381794e+000;;
6.0000000000e+000;6.6597582265e+000;;
6.0000000000e+000;5.4547758405e+000;;
6.0000000000e+000;4.8855256200e+000;;
6.0000000000e+000;4.5755707295e+000;;
6.0000000000e+000;4.3861979478e+000;;
6.0000000000e+000;4.2582932903e+000;;
6.0000000000e+000;4.1640268366e+000;;
6.0000000000e+000;4.0893322024e+000;;
6.0000000000e+000;4.0267931866e+000;;
6.0000000000e+000;3.9725527518e+000;;
6.0000000000e+000;3.9249988899e+000;;
6.0000000000e+000;3.8844308749e+000;;
6.0000000000e+000;3.8536248163e+000;;
6.0000000000e+000;3.8399195004e+000;;
6.0000000000e+000;3.8611303300e+000;;
6.0000000000e+000;3.9632797483e+000;;
6.0000000000e+000;4.2823006229e+000;;
6.0000000000e+000;5.3166666161e+000;;
6.0000000000e+000;9.9589089174e+000;;
6.0000000000e+000;1.0194247015e+002;;
6.0000000000e+000;1.0263632359e+001;;
6.0000000000e+000;6.5561639383e+000;;
6.0000000000e+000;5.3684587168e+000;;
6.0000000000e+000;4.8044914243e+000;;
6.0000000000e+000;4.4769173514e+000;;
6.0000000000e+000;4.2604922943e+000;;
6.0000000000e+000;4.1038528480e+000;;
6.0000000000e+000;3.9824608442e+000;;
6.0000000000e+000;3.8832334886e+000;;
6.0000000000e+000;3.7985713362e+000;;
6.0000000000e+000;3.7237213865e+000;;
6.0000000000e+000;3.6554966159e+000;;
6.0000000000e+000;3.5915956081e+000;;
6.0000000000e+000;3.5302229069e+000;;
6.0000000000e+000;3.4698841516e+000;;
6.0000000000e+000;3.4093850300e+000;;
6.0000000000e+000;3.3483965806e+000;;
6.0000000000e+000;3.2905079123e+000;;
6.0000000000e+000;3.2608225616e+000;;
6.0000000000e+000;3.4521039776e+000;;
6.0000000000e+000;7.0676196982e+000;;
6.0000000000e+000;8.9639800724e+000;;
6.0000000000e+000;4.7929740895e+000;;
6.0000000000e+000;4.0831307013e+000;;
6.0000000000e+000;3.7994747564e+000;;
6.0000000000e+000;3.6424713366e+000;;
6.0000000000e+000;3.5386043822e+000;;
6.0000000000e+000;3.4618182415e+000;;
6.0000000000e+000;3.4007018241e+000;;
6.0000000000e+000;3.3495075495e+000;;
6.0000000000e+000;3.3050361914e+000;;
6.0000000000e+000;3.2653678159e+000;;
6.0000000000e+000;3.2292804369e+000;;
6.0000000000e+000;3.1959580780e+000;;
6.0000000000e+000;3.1648345332e+000;;
6.0000000000e+000;3.1355037349e+000;;
6.0000000000e+000;3.1076657620e+000;;
6.0000000000e+000;3.0810944274e+000;;
6.0000000000e+000;3.0556148058e+000;;
6.0000000000e+000;3.0310894354e+000;;
6.0000000000e+000;3.0074083330e+000;;
6.0000000000e+000;2.9844823542e+000;;
6.0000000000e+000;2.9622381021e+000;;
6.0000000000e+000;2.9406143442e+000;;
6.0000000000e+000;2.9195597015e+000;;
6.0000000000e+000;2.8990304229e+000;;
6.0000000000e+000;2.8789888953e+000;;
6.0000000000e+000;2.8594025895e+000;;
6.0000000000e+000;2.8402431682e+000;;
6.0000000000e+000;2.8214856223e+000;;
6.0000000000e+000;2.8031078201e+000;;
6.0000000000e+000;2.7850901759e+000;;
6.0000000000e+000;2.7674148893e+000;;
6.0000000000e+000;2.7500662334e+000;;
6.0000000000e+000;2.7330297510e+000;;
6.0000000000e+000;2.7162922525e+000;;
6.0000000000e+000;2.6998419351e+000;;
6.0000000000e+000;2.6836677344e+000;;
6.0000000000e+000;2.6677595206e+000;;
6.0000000000e+000;2.6521078782e+000;;
6.0000000000e+000;2.6367042389e+000;;
6.0000000000e+000;2.6215404172e+000;;
6.0000000000e+000;2.6066089071e+000;;
6.0000000000e+000;2.5919026083e+000;;
6.0000000000e+000;2.5774148861e+000;;
6.0000000000e+000;2.5631395042e+000;;
6.0000000000e+000;2.5490705769e+000;;
6.0000000000e+000;2.5352024924e+000;;
6.0000000000e+000;2.5215300122e+000;;
6.0000000000e+000;2.5080481362e+000;;
6.0000000000e+000;2.4947520634e+000;;
6.0000000000e+000;2.4816372294e+000;;
6.0000000000e+000;2.4686994540e+000;;
6.0000000000e+000;2.4559344411e+000;;
6.0000000000e+000;2.4433383124e+000;;
6.0000000000e+000;2.4309072677e+000;;
6.0000000000e+000;2.4186376608e+000;;
6.0000000000e+000;2.4065260390e+000;;
6.0000000000e+000;2.3945690224e+000;;
6.0000000000e+000;2.3827633528e+000;;
6.0000000000e+000;2.3711060099e+000;;
6.0000000000e+000;2.3595939330e+000;;
6.0000000000e+000;2.3482242333e+000;;
6.0000000000e+000;2.3369941495e+000;;
6.0000000000e+000;2.3259009249e+000;;
6.0000000000e+000;2.3149420141e+000;;
6.0000000000e+000;2.3041148587e+000;;
6.0000000000e+000;2.2934170160e+000;;
6.0000000000e+000;2.2828460979e+000;;
6.0000000000e+000;2.2723998331e+000;;
6.0000000000e+000;2.2620759726e+000;;
6.0000000000e+000;2.2518723443e+000;;
6.0000000000e+000;2.2417868865e+000;;
6.0000000000e+000;2.2318174904e+000;;
6.0000000000e+000;2.2219622048e+000;;
6.0000000000e+000;2.2122191010e+000;;
6.0000000000e+000;2.2025862528e+000;;
6.0000000000e+000;2.1930618701e+000;;
6.0000000000e+000;2.1836441544e+000;;
6.0000000000e+000;2.1743313591e+000;;
6.0000000000e+000;2.1651218086e+000;;
6.0000000000e+000;2.1560138211e+000;;
6.0000000000e+000;2.1470058120e+000;;
6.0000000000e+000;2.1380961761e+000;;
6.0000000000e+000;2.1292834330e+000;;
6.0000000000e+000;2.1205660347e+000;;
6.0000000000e+000;2.1119425263e+000;;
6.0000000000e+000;2.1034114954e+000;;
6.0000000000e+000;2.0949715323e+000;;
6.0000000000e+000;2.0866212759e+000;;
6.0000000000e+000;2.0783593931e+000;;
6.0000000000e+000;2.0701845812e+000;;
6.0000000000e+000;2.0620955670e+000;;
6.0000000000e+000;2.0540910924e+000;;
6.0000000000e+000;2.0461699451e+000;;
6.0000000000e+000;2.0383309384e+000;;
6.0000000000e+000;2.0305728768e+000;;
6.0000000000e+000;2.0228946372e+000;;
6.0000000000e+000;2.0152950987e+000;;
6.0000000000e+000;2.0077731708e+000;;
6.0000000000e+000;2.0003277447e+000;;
6.0000000000e+000;1.9929578011e+000;;
6.0000000000e+000;1.9856623008e+000;;
6.0000000000e+000;1.9784402206e+000;;
6.0000000000e+000;1.9712905840e+000;;
6.0000000000e+000;1.9642124122e+000;;
6.0000000000e+000;1.9572047563e+000;;
6.0000000000e+000;1.9502666782e+000;;
6.0000000000e+000;1.9433972623e+000;;
6.0000000000e+000;1.9365956140e+000;;
6.0000000000e+000;1.9298608486e+000;;
6.0000000000e+000;1.9231921009e+000;;
6.0000000000e+000;1.9165885301e+000;;
6.0000000000e+000;1.9100492930e+000;;
6.0000000000e+000;1.9035735781e+000;;
6.0000000000e+000;1.8971605826e+000;;
6.0000000000e+000;1.8908095152e+000;;
6.0000000000e+000;1.8845196068e+000;;
6.0000000000e+000;1.8782900987e+000;;
6.0000000000e+000;1.8721202361e+000;;
6.0000000000e+000;1.8660093154e+000;;
6.0000000000e+000;1.8599565848e+000;;
6.0000000000e+000;1.8539613525e+000;;
6.0000000000e+000;1.8480229253e+000;;
6.0000000000e+000;1.8421406089e+000;;
6.0000000000e+000;1.8363137489e+000;;
6.0000000000e+000;1.8305416795e+000;;
6.0000000000e+000;1.8248237556e+000;;
6.0000000000e+000;1.8191593385e+000;;
6.0000000000e+000;1.8135478060e+000;;
6.0000000000e+000;1.8079885443e+000;;
6.0000000000e+000;1.8024809423e+000;;
6.0000000000e+000;1.7970244096e+000;;
6.0000000000e+000;1.7916183688e+000;;
6.0000000000e+000;1.7862622377e+000;;
6.0000000000e+000;1.7809554501e+000;;
6.0000000000e+000;1.7756974553e+000;;
6.0000000000e+000;1.7704877054e+000;;
6.0000000000e+000;1.7653256611e+000;;
6.0000000000e+000;1.7602107918e+000;;
6.0000000000e+000;1.7551425838e+000;;
6.0000000000e+000;1.7501205181e+000;;
6.0000000000e+000;1.7451440953e+000;;
6.0000000000e+000;1.7402128159e+000;;
6.0000000000e+000;1.7353261932e+000;;
6.0000000000e+000;1.7304837491e+000;;
6.0000000000e+000;1.7256850090e+000;;
6.0000000000e+000;1.7209295073e+000;;
6.0000000000e+000;1.7162167882e+000;;
6.0000000000e+000;1.7115463992e+000;;
6.0000000000e+000;1.7069178959e+000;;
6.0000000000e+000;1.7023308439e+000;;
6.0000000000e+000;1.6977848072e+000;;
6.0000000000e+000;1.6932793682e+000;;
6.0000000000e+000;1.6888141080e+000;;
6.0000000000e+000;1.6843886135e+000;;
6.0000000000e+000;1.6800024856e+000;;
6.0000000000e+000;1.6756553192e+000;;
6.0000000000e+000;1.6713467237e+000;;
6.0000000000e+000;1.6670763155e+000;;
6.0000000000e+000;1.6628437090e+000;;
6.0000000000e+000;1.6586485330e+000;;
6.0000000000e+000;1.6544904163e+000;;
6.0000000000e+000;1.6503689945e+000;;
6.0000000000e+000;1.6462839097e+000;;
6.0000000000e+000;1.6422348061e+000;;
6.0000000000e+000;1.6382213383e+000;;
6.0000000000e+000;1.6342431620e+000;;
6.0000000000e+000;1.6302999377e+000;;
6.0000000000e+000;1.6263913333e+000;;
6.0000000000e+000;1.6225170192e+000;;
6.0000000000e+000;1.6186766756e+000;;
6.0000000000e+000;1.6148699752e+000;;
6.0000000000e+000;1.6110966101e+000;;
6.0000000000e+000;1.6073562681e+000;;
6.0000000000e+000;1.6036486446e+000;;
6.0000000000e+000;1.5999734370e+000;;
6.0000000000e+000;1.5963303483e+000;;
6.0000000000e+000;1.5927190861e+000;;
6.0000000000e+000;1.5891393617e+000;;
6.0000000000e+000;1.5855908903e+000;;
6.0000000000e+000;1.5820733902e+000;;
6.0000000000e+000;1.5785865863e+000;;
6.0000000000e+000;1.5751302042e+000;;
6.0000000000e+000;1.5717039758e+000;;
6.0000000000e+000;1.5683076348e+000;;
6.0000000000e+000;1.5649409205e+000;;
6.0000000000e+000;1.5616035745e+000;;
6.0000000000e+000;1.5582953403e+000;;
6.0000000000e+000;1.5550159697e+000;;
6.0000000000e+000;1.5517652131e+000;;
6.0000000000e+000;1.5485428279e+000;;
6.0000000000e+000;1.5453485710e+000;;
6.0000000000e+000;1.5421822059e+000;;
6.0000000000e+000;1.5390434986e+000;;
6.0000000000e+000;1.5359322167e+000;;
6.0000000000e+000;1.5328481341e+000;;
6.0000000000e+000;1.5297910234e+000;;
